Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR37266346,2026-02-18 00:07:43,2026-02-17 14:17:37,24935680,6463390538,24935680,259,1870,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37266/SRR37266346/SRR37266346.lite.1,SRX32200167,GSM9524669,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP677812,PRJNA1425010,,1425010,SRS28126726,SAMN55405050,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM9524669,,,,,,,no,,,,,CORNELL UNIVERSITY,SRA2335532,,public,AEE3B12BF952B02CC60506C9FAD18E02,09547C9E6988B0813B20ED51A91ED62C
SRR37266345,2026-02-18 00:07:43,2026-02-17 14:16:59,23552765,5944163736,23552765,252,1740,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37266/SRR37266345/SRR37266345.lite.1,SRX32200168,GSM9524670,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP677812,PRJNA1425010,,1425010,SRS28126727,SAMN55405049,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM9524670,,,,,,,no,,,,,CORNELL UNIVERSITY,SRA2335532,,public,70638409EA771276C9E3860F00FF9837,606B6CAA0E7B5AEDFE54C2ED38EFC0A1
SRR37266344,2026-02-18 00:07:43,2026-02-17 14:17:02,28063365,7499698893,28063365,267,2145,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37266/SRR37266344/SRR37266344.lite.1,SRX32200169,GSM9524671,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP677812,PRJNA1425010,,1425010,SRS28126728,SAMN55405048,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM9524671,,,,,,,no,,,,,CORNELL UNIVERSITY,SRA2335532,,public,0B49C514502862EC216C2A333BD667A6,383D900B6F304CC55462ABAFBEC2A89D
SRR37266343,2026-02-18 00:07:43,2026-02-17 14:16:23,26121181,6736146140,26121181,257,1955,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37266/SRR37266343/SRR37266343.lite.1,SRX32200170,GSM9524672,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP677812,PRJNA1425010,,1425010,SRS28126729,SAMN55405047,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM9524672,,,,,,,no,,,,,CORNELL UNIVERSITY,SRA2335532,,public,895CB864E58D9CC436DBB5249D8000D6,B590C51D68EBC7EC774BB7EBA909215C
SRR37266342,2026-02-18 00:07:43,2026-02-17 14:16:03,26365995,6620053455,26365995,251,1959,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37266/SRR37266342/SRR37266342.lite.1,SRX32200171,GSM9524673,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP677812,PRJNA1425010,,1425010,SRS28126730,SAMN55405046,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM9524673,,,,,,,no,,,,,CORNELL UNIVERSITY,SRA2335532,,public,A890F26DFF12E39158A40C4B3EF08F80,6B76D0E04665CC1AB7FAC455706676C9
SRR37266348,2026-02-18 00:07:43,2026-02-17 14:18:14,24855510,6250139163,24855510,251,1852,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37266/SRR37266348/SRR37266348.lite.1,SRX32200165,GSM9524667,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP677812,PRJNA1425010,,1425010,SRS28126723,SAMN55405052,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM9524667,,,,,,,no,,,,,CORNELL UNIVERSITY,SRA2335532,,public,4A4E3401E5508D026B897B416BD8B5D0,F359765AB9B9F1A2FE4A4430086A89D1
SRR37266349,2026-02-18 00:07:43,2026-02-17 14:19:02,26772759,6858307963,26772759,256,1994,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37266/SRR37266349/SRR37266349.lite.1,SRX32200164,GSM9524666,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP677812,PRJNA1425010,,1425010,SRS28126724,SAMN55405053,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM9524666,,,,,,,no,,,,,CORNELL UNIVERSITY,SRA2335532,,public,D9A312B5C6F8170EADE7727C6550FEE3,9B4DD385EDF38A6382E8D2124A634AB0
SRR37266350,2026-02-18 00:07:43,2026-02-17 14:25:48,27045211,6983894863,27045211,258,2021,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37266/SRR37266350/SRR37266350.lite.1,SRX32200163,GSM9524665,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP677812,PRJNA1425010,,1425010,SRS28126722,SAMN55405054,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM9524665,,,,,,,no,,,,,CORNELL UNIVERSITY,SRA2335532,,public,D80791B43175C534CBAC004ADA22960F,DB6DCD0AEEAD772DA343240A1EDE68B0
SRR37266351,2026-02-18 00:07:43,2026-02-17 14:10:40,26669419,6041415782,26669419,226,1840,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37266/SRR37266351/SRR37266351.lite.1,SRX32200162,GSM9524664,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP677812,PRJNA1425010,,1425010,SRS28126721,SAMN55405055,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM9524664,,,,,,,no,,,,,CORNELL UNIVERSITY,SRA2335532,,public,BC312F16B6E9E46454D721BD04C32ADD,8106612C6BA069383544FB0252AA4955
SRR37266347,2026-02-18 00:07:43,2026-02-17 14:16:23,26480369,7008621886,26480369,264,2016,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37266/SRR37266347/SRR37266347.lite.1,SRX32200166,GSM9524668,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP677812,PRJNA1425010,,1425010,SRS28126725,SAMN55405051,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM9524668,,,,,,,no,,,,,CORNELL UNIVERSITY,SRA2335532,,public,0431513E288DDC821689A54B22D3A9C9,37EA203FAAE066F3D06B6C980FE9886C
SRR36805039,2026-01-13 09:02:56,2026-01-13 08:57:50,7565119,2284665938,7565119,302,623,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR036/36805/SRR36805039/SRR36805039.lite.1,SRX31791153,Salt1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP661820,PRJNA1402157,,1402157,SRS27750895,SAMN54582505,simple,492670,Bacillus velezensis,Salt1,,,,,,,no,,,,,HENAN AGRICULTURAL UNIVERSITY,SRA2314658,,public,1961D6C6CE1405FB6D834BE503C59907,2F9A75E33826A767F13D9CFA02C849BD
SRR36805038,2026-01-13 09:02:57,2026-01-13 08:57:52,7693050,2323301100,7693050,302,639,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR036/36805/SRR36805038/SRR36805038.lite.1,SRX31791154,Salt2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP661820,PRJNA1402157,,1402157,SRS27750897,SAMN54582506,simple,492670,Bacillus velezensis,Salt2,,,,,,,no,,,,,HENAN AGRICULTURAL UNIVERSITY,SRA2314658,,public,EF25A9D3134F258526B97B26091D8AEB,E815544741C7D9C79F9DCC72E779CF96
SRR36805037,2026-01-13 09:01:10,2026-01-13 08:57:42,7607331,2297413962,7607331,302,625,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR036/36805/SRR36805037/SRR36805037.lite.1,SRX31791155,Salt3,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP661820,PRJNA1402157,,1402157,SRS27750896,SAMN54582507,simple,492670,Bacillus velezensis,Salt3,,,,,,,no,,,,,HENAN AGRICULTURAL UNIVERSITY,SRA2314658,,public,FF5F1364E97F03ABCD9F956AF9B3909F,55836347DCE4EFBBD96FB026DC4DC2CA
SRR37266353,2026-02-18 00:07:43,2026-02-17 14:10:52,25963085,6853095633,25963085,263,1979,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37266/SRR37266353/SRR37266353.lite.1,SRX32200160,GSM9524662,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP677812,PRJNA1425010,,1425010,SRS28126719,SAMN55405057,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM9524662,,,,,,,no,,,,,CORNELL UNIVERSITY,SRA2335532,,public,0ACE49C22DE09419B29AFBFD0130285A,9FBCB557AA8EC7753E750C4782507F7C
SRR37266352,2026-02-18 00:07:43,2026-02-17 14:10:34,25567917,6637415717,25567917,259,1934,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37266/SRR37266352/SRR37266352.lite.1,SRX32200161,GSM9524663,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP677812,PRJNA1425010,,1425010,SRS28126720,SAMN55405056,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM9524663,,,,,,,no,,,,,CORNELL UNIVERSITY,SRA2335532,,public,2D37922C44281F70711C26235512ED45,B2AF1EA61B6B71D5E054DADA0CF28AB7
SRR36768626,2026-04-30 01:26:19,2026-01-10 22:34:25,36194246,10858273800,36194246,300,2812,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR036/36768/SRR36768626/SRR36768626.lite.1,SRX31763592,SDB-X00_Rep1_Lib,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP661253,PRJNA1399653,,1399653,SRS27729289,SAMN54502843,simple,1396,Bacillus cereus,Bacillus cereus SDB-X00,,,,,,,no,,,,,ANHUI MEDICAL UNIVERSITY,SRA2313255,,public,198DB7C6CC5274EF0003DB48DF3B7FD6,02A2B08E5880F152155B5AD12D9025DA
SRR36768627,2026-04-30 01:26:19,2026-01-10 22:32:56,45285662,13585698600,45285662,300,3435,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR036/36768/SRR36768627/SRR36768627.lite.1,SRX31763591,SDB-X30_Rep1_Lib,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP661253,PRJNA1399653,,1399653,SRS27729288,SAMN54502844,simple,1396,Bacillus cereus,Bacillus cereus SDB-X30,,,,,,,no,,,,,ANHUI MEDICAL UNIVERSITY,SRA2313255,,public,66465063A1C8F53B875535BA2312F583,0BAF20AA9B6B236CD1518A23531F0B96
SRR36768628,2026-04-30 01:26:19,2026-01-10 22:34:12,38160137,11448041100,38160137,300,2974,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR036/36768/SRR36768628/SRR36768628.lite.1,SRX31763590,SDB-X60_Rep1_Lib,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP661253,PRJNA1399653,,1399653,SRS27729287,SAMN54502845,simple,1396,Bacillus cereus,Bacillus cereus SDB-X60,,,,,,,no,,,,,ANHUI MEDICAL UNIVERSITY,SRA2313255,,public,49AF9E519D37B5B6526DB12C3284E258,A747A0C273224EB5F5306D236742D008
SRR36768625,2026-04-30 01:26:19,2026-01-10 22:32:44,39915431,11974629300,39915431,300,3031,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR036/36768/SRR36768625/SRR36768625.lite.1,SRX31763593,Control_Rep1_Lib,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP661253,PRJNA1399653,,1399653,SRS27729289,SAMN54502843,simple,1396,Bacillus cereus,Bacillus cereus SDB-X00,,,,,,,no,,,,,ANHUI MEDICAL UNIVERSITY,SRA2313255,,public,17493C786BA8C7B211190C3968829F24,5E21D64FBF03A80D096A187CF43D4EC6
SRR29462516,2024-06-19 04:03:34,2024-06-19 03:55:27,8407454,2539051108,8407454,302,776,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29462/SRR29462516/SRR29462516.lite.1,SRX24974500,STRA3,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP514795,PRJNA1125635,,1125635,SRS21677363,SAMN41902668,simple,1409,Bacillus sp. (in: firmicutes),STRA3,,,,,,,no,,,,,COLLEGE OF LIFE SCIENCES,SRA1902655,,public,76DBD1351EEEF383343E456FA8680B9B,9B967F7C1377C748B2DBD38733B3108B
SRR29462521,2024-06-19 04:03:34,2024-06-19 03:55:11,6526868,1971114136,6526868,302,604,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29462/SRR29462521/SRR29462521.lite.1,SRX24974495,RA1,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP514795,PRJNA1125635,,1125635,SRS21677358,SAMN41902663,simple,1409,Bacillus sp. (in: firmicutes),RA1,,,,,,,no,,,,,COLLEGE OF LIFE SCIENCES,SRA1902655,,public,44586BB80A777902BFDDBEA904C824A3,8D55BF81FBE952FF0BB1A907BD9D5F76
SRR29462520,2024-06-19 04:03:34,2024-06-19 03:55:33,8426169,2544703038,8426169,302,779,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29462/SRR29462520/SRR29462520.lite.1,SRX24974496,RA2,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP514795,PRJNA1125635,,1125635,SRS21677359,SAMN41902664,simple,1409,Bacillus sp. (in: firmicutes),RA2,,,,,,,no,,,,,COLLEGE OF LIFE SCIENCES,SRA1902655,,public,7F58342D00F533B67F35980ABF0AD0F6,D0BBE721A16E162AB2AC988FB5E00D24
SRR29462519,2024-06-19 04:03:34,2024-06-19 03:54:46,6921318,2090238036,6921318,302,641,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29462/SRR29462519/SRR29462519.lite.1,SRX24974497,RA3,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP514795,PRJNA1125635,,1125635,SRS21677360,SAMN41902665,simple,1409,Bacillus sp. (in: firmicutes),RA3,,,,,,,no,,,,,COLLEGE OF LIFE SCIENCES,SRA1902655,,public,F6DC578D0089902AA371E484FD84C4D7,9119389E6FA8187ADDB789A0299CD22F
SRR29462518,2024-06-19 04:03:34,2024-06-19 03:54:25,7299308,2204391016,7299308,302,670,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29462/SRR29462518/SRR29462518.lite.1,SRX24974498,STRA1,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP514795,PRJNA1125635,,1125635,SRS21677361,SAMN41902666,simple,1409,Bacillus sp. (in: firmicutes),STRA1,,,,,,,no,,,,,COLLEGE OF LIFE SCIENCES,SRA1902655,,public,07E394F38CEEFDECC93F8BC717775AC2,D08C312915051C1A04CAC7F34C19B6F4
SRR29462517,2024-06-19 04:03:34,2024-06-19 03:54:23,6739606,2035361012,6739606,302,611,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29462/SRR29462517/SRR29462517.lite.1,SRX24974499,STRA2,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP514795,PRJNA1125635,,1125635,SRS21677362,SAMN41902667,simple,1409,Bacillus sp. (in: firmicutes),STRA2,,,,,,,no,,,,,COLLEGE OF LIFE SCIENCES,SRA1902655,,public,D8288B5E0BF8B29451204AFC60BF8FEC,39903E93312CA106363FC83D6366E3CC
SRR28973048,2025-06-30 03:22:51,2024-05-08 19:45:45,16542052,4962615600,16542052,300,1601,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR028/28973/SRR28973048/SRR28973048.lite.1,SRX24502514,S2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP506601,PRJNA1109437,,1109437,SRS21251160,SAMN41271753,simple,1648923,Bacillus paralicheniformis,BP1,,,,,,,no,,,,,HUZHOU UNIVERSITY,SRA1862373,,public,CCB5B719A2D19144BD211C7E04576451,CD6A8B43BBFC9156CF3BFB2CF5B95324
SRR28973049,2025-06-30 03:22:51,2024-05-08 19:48:21,14469863,4340958900,14469863,300,1393,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR028/28973/SRR28973049/SRR28973049.lite.1,SRX24502513,S1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP506601,PRJNA1109437,,1109437,SRS21251160,SAMN41271753,simple,1648923,Bacillus paralicheniformis,BP1,,,,,,,no,,,,,HUZHOU UNIVERSITY,SRA1862373,,public,4B42AB323BFE83AEE3E1E5D06F4F153C,F1E1919106ABBBD4A9E9ECA45FEEEDBE
SRR28973050,2025-06-30 03:22:51,2024-05-08 19:45:49,18058150,5417445000,18058150,300,1739,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR028/28973/SRR28973050/SRR28973050.lite.1,SRX24502512,NS3,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP506601,PRJNA1109437,,1109437,SRS21251160,SAMN41271753,simple,1648923,Bacillus paralicheniformis,BP1,,,,,,,no,,,,,HUZHOU UNIVERSITY,SRA1862373,,public,3C3F8A82F647C049ADB19925C8C7DC3C,D1FBE5C8AEEA004A6F38B4D8B0B23406
SRR28973051,2025-06-30 03:22:51,2024-05-08 19:45:35,15762552,4728765600,15762552,300,1524,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR028/28973/SRR28973051/SRR28973051.lite.1,SRX24502511,NS2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP506601,PRJNA1109437,,1109437,SRS21251160,SAMN41271753,simple,1648923,Bacillus paralicheniformis,BP1,,,,,,,no,,,,,HUZHOU UNIVERSITY,SRA1862373,,public,A737FB92FC3D6F73B82149C4537A460F,FBD657A65B61AA6942F565E9565906C9
SRR28973047,2025-06-30 03:22:51,2024-05-08 19:45:19,15269219,4580765700,15269219,300,1476,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR028/28973/SRR28973047/SRR28973047.lite.1,SRX24502515,S3,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP506601,PRJNA1109437,,1109437,SRS21251160,SAMN41271753,simple,1648923,Bacillus paralicheniformis,BP1,,,,,,,no,,,,,HUZHOU UNIVERSITY,SRA1862373,,public,C27040DB939A3A4034DA49C0D354388A,25CD590B9A0A46B78F94C71E0D76B0E8
SRR28674032,2024-04-20 01:32:57,2024-04-14 15:51:11,11112081,3355848462,11112081,302,2383,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR028/28674/SRR28674032/SRR28674032.lite.1,SRX24242356,GSM8207481,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP501623,PRJNA1099918,,1099918,SRS21010542,SAMN40951417,simple,1409,Bacillus sp. (in: firmicutes),GSM8207481,,,,,,,no,,,,,JAYPEE INSTITUTE OF INFORMATION TECHNOLOGY,SRA1845199,,public,20BF7C9D14F00675481E0060F4004691,A1E137A833674548B36A4D76B56C98C6
SRR28674033,2024-04-20 01:32:57,2024-04-14 15:52:17,10064795,3039568090,10064795,302,2165,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR028/28674/SRR28674033/SRR28674033.lite.1,SRX24242355,GSM8207480,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP501623,PRJNA1099918,,1099918,SRS21010541,SAMN40951418,simple,1409,Bacillus sp. (in: firmicutes),GSM8207480,,,,,,,no,,,,,JAYPEE INSTITUTE OF INFORMATION TECHNOLOGY,SRA1845199,,public,47AA26C701193D270313CF45DB84BEFA,176ED7248256386672D3CFE6CFF174A2
SRR28674034,2024-04-20 01:32:57,2024-04-14 15:54:52,12183102,3679296804,12183102,302,2660,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR028/28674/SRR28674034/SRR28674034.lite.1,SRX24242354,GSM8207479,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP501623,PRJNA1099918,,1099918,SRS21010540,SAMN40951419,simple,1409,Bacillus sp. (in: firmicutes),GSM8207479,,,,,,,no,,,,,JAYPEE INSTITUTE OF INFORMATION TECHNOLOGY,SRA1845199,,public,B6CBB291E7F8CB7F50E2E76722C9FC1D,99FBF28A633DE3E70B298030A65EAAB9
